data_variable_size,fdr,tpr,fpr,shd,nnz
10,0.0,0.6666666666666666,0.0,3,6
10,0.0,0.75,0.0,2,6
10,0.0,0.7777777777777778,0.0,2,7
10,0.0,0.7,0.0,3,7
10,0.0,0.6666666666666666,0.0,2,4
10,0.21428571428571427,0.8461538461538461,0.09375,5,14
10,0.2857142857142857,0.625,0.05405405405405406,4,7
10,0.0,1.0,0.0,0,6
10,0.0,0.6,0.0,4,6
10,0.0,1.0,0.0,0,8
20,0.0,0.6818181818181818,0.0,7,15
20,0.0,0.8148148148148148,0.0,5,22
20,0.05555555555555555,0.7391304347826086,0.005988023952095809,7,18
20,0.25,0.5714285714285714,0.023668639053254437,13,16
20,0.0,0.7619047619047619,0.0,5,16
20,0.1875,0.5416666666666666,0.018072289156626505,13,16
20,0.23529411764705882,0.5652173913043478,0.023952095808383235,11,17
20,0.2631578947368421,0.5384615384615384,0.03048780487804878,16,19
20,0.2631578947368421,0.4666666666666667,0.03125,20,19
20,0.1111111111111111,0.7272727272727273,0.011904761904761904,8,18
30,0.14285714285714285,0.6857142857142857,0.01,14,28
30,0.0,0.7096774193548387,0.0,9,22
30,0.04,0.8571428571428571,0.002457002457002457,5,25
30,0.06896551724137931,0.7941176470588235,0.004987531172069825,9,29
30,0.21052631578947367,0.8333333333333334,0.009592326139088728,7,19
30,0.0,0.7027027027027027,0.0,11,26
30,0.125,0.5833333333333334,0.004866180048661801,11,16
30,0.06896551724137931,0.7297297297297297,0.005025125628140704,12,29
30,0.2608695652173913,0.6296296296296297,0.014705882352941176,16,23
30,0.14285714285714285,0.7317073170731707,0.012690355329949238,16,35
40,0.14705882352941177,0.6744186046511628,0.0067842605156037995,17,34
40,0.15789473684210525,0.7804878048780488,0.008119079837618403,15,38
40,0.0,0.7241379310344828,0.0,8,21
40,0.041666666666666664,0.6764705882352942,0.0013404825737265416,12,24
40,0.043478260869565216,0.7333333333333333,0.0013333333333333333,9,23
40,0.04878048780487805,0.7358490566037735,0.002751031636863824,16,41
40,0.0,0.8333333333333334,0.0,6,30
40,0.07692307692307693,0.5853658536585366,0.0027063599458728013,18,26
40,0.1,0.7105263157894737,0.004043126684636119,14,30
40,0.07407407407407407,0.7575757575757576,0.002677376171352075,10,27
50,0.0,0.7674418604651163,0.0,10,33
50,0.20512820512820512,0.6326530612244898,0.006802721088435374,25,39
50,0.075,0.7708333333333334,0.002548853016142736,14,40
50,0.125,0.6363636363636364,0.003386960203217612,20,32
50,0.125,0.5932203389830508,0.004288164665523156,28,40
50,0.1509433962264151,0.6428571428571429,0.006926406926406926,33,53
50,0.027777777777777776,0.7608695652173914,0.0008481764206955047,12,36
50,0.15789473684210525,0.5333333333333333,0.005150214592274678,33,38
50,0.1282051282051282,0.7391304347826086,0.004240882103477523,17,39
50,0.15,0.5862068965517241,0.005141388174807198,30,40
60,0.07692307692307693,0.7384615384615385,0.002346041055718475,20,52
60,0.14035087719298245,0.6363636363636364,0.004725339633786178,35,57
60,0.020833333333333332,0.7121212121212122,0.0005868544600938967,20,48
60,0.0625,0.75,0.0017543859649122807,18,48
60,0.09302325581395349,0.6964285714285714,0.002333722287047841,21,43
60,0.10869565217391304,0.6307692307692307,0.002932551319648094,29,46
60,0.07894736842105263,0.7,0.0017441860465116279,18,38
60,0.10869565217391304,0.7192982456140351,0.002918855808523059,21,46
60,0.075,0.74,0.0017441860465116279,16,40
60,0.1016949152542373,0.7464788732394366,0.003531489111241907,23,59
70,0.11538461538461539,0.6764705882352942,0.0025564550489987218,27,52
70,0.07692307692307693,0.6666666666666666,0.0012706480304955528,21,39
70,0.08771929824561403,0.6582278481012658,0.0021404109589041095,32,57
