data_variable_size,fdr,tpr,fpr,shd,nnz
40,0.41333333333333333,1.0,0.042119565217391304,31,75
40,0.4647887323943662,0.926829268292683,0.044654939106901215,36,71
50,0.2553191489361702,0.9459459459459459,0.010101010101010102,14,47
50,0.532608695652174,0.9347826086956522,0.041560644614079725,52,92
50,0.5208333333333334,1.0,0.04240882103477523,50,96
50,0.6482758620689655,0.9807692307692307,0.08013640238704177,94,145
50,0.6942675159235668,0.96,0.09276595744680852,110,157
50,0.43373493975903615,0.94,0.030638297872340424,39,83
50,0.44155844155844154,0.9148936170212766,0.028862478777589132,38,77
50,0.34210526315789475,0.9433962264150944,0.02218430034129693,29,76
50,0.24561403508771928,0.9347826086956522,0.011874469889737066,16,57
50,0.36538461538461536,0.9166666666666666,0.0159798149705635,21,52
60,0.639344262295082,0.8627450980392157,0.04537521815008726,83,122
60,0.6666666666666666,0.958904109589041,0.08249852681202122,143,210
60,0.5955882352941176,0.9649122807017544,0.047285464098073555,82,136
60,0.5581395348837209,1.0,0.04203152364273205,72,129
60,0.6820512820512821,0.96875,0.0779601406799531,134,195
60,0.40816326530612246,0.90625,0.023446658851113716,45,98
60,0.5396825396825397,0.9830508474576272,0.03974284044418469,69,126
60,0.6338028169014085,0.9285714285714286,0.052508751458576426,94,142
60,0.644927536231884,1.0,0.051714119697850086,89,138
60,0.5925925925925926,0.9390243902439024,0.06635071090047394,115,189
70,0.6507177033492823,0.9605263157894737,0.05814450619923044,136,209
70,0.6515151515151515,0.9452054794520548,0.055081127241673786,132,198
70,0.782608695652174,0.9859154929577465,0.1075085324232082,252,322
70,0.6459627329192547,0.9661016949152542,0.044142614601018676,105,161
70,0.6,0.9552238805970149,0.04088586030664395,97,160
70,0.6111111111111112,0.9333333333333333,0.04700854700854701,113,180
70,0.5149253731343284,0.9154929577464789,0.029436860068259386,73,134
70,0.6875,0.9375,0.04182509505703422,100,144
70,0.7073170731707317,0.967741935483871,0.061623459413514665,146,205
70,0.5304347826086957,0.8571428571428571,0.025935374149659865,67,115
80,0.5408805031446541,0.9125,0.02792207792207792,92,159
80,0.7746913580246914,0.9125,0.08149350649350649,257,324
80,0.6779661016949152,0.9382716049382716,0.05196492367651835,165,236
80,0.7307692307692307,0.9625,0.06785714285714285,210,286
80,0.7683923705722071,0.9239130434782609,0.09191655801825294,286,367
80,0.8508064516129032,0.925,0.137012987012987,425,496
80,0.7777777777777778,0.9438202247191011,0.09573428850537284,298,378
80,0.5956284153005464,0.9135802469135802,0.03540110425462813,115,183
80,0.612565445026178,0.925,0.037987012987012986,122,191
80,0.7053571428571429,0.9565217391304348,0.05111614364283403,161,224
90,0.801829268292683,0.8666666666666667,0.06692111959287532,270,328
90,0.7657142857142857,0.9761904761904762,0.06834991073705687,270,350
90,0.8910256410256411,0.9577464788732394,0.14133197763091002,558,624
90,0.8220551378446115,0.9594594594594594,0.08343932841516154,330,399
90,0.7567567567567568,0.9529411764705882,0.06428571428571428,256,333
90,0.81,0.9382716049382716,0.08256880733944955,329,400
90,0.7932584269662921,0.9787234042553191,0.09025824597289696,353,445
90,0.7242798353909465,0.9054054054054054,0.04477232256423302,183,243
90,0.8258064516129032,0.9418604651162791,0.09798417963766266,387,465
90,0.988641975308642,1.0,2.046511627906977,4095,8100
100,0.9896,1.0,2.0420965744944284,5050,10000
100,0.8491704374057315,0.8928571428571429,0.11637040099214552,573,663
100,0.8097345132743363,0.945054945054945,0.0753241407697057,369,452
100,0.8158508158508159,0.9404761904761905,0.07192766132346896,353,429
100,0.8320754716981132,0.9270833333333334,0.09085290482076638,447,530
100,0.8571428571428571,0.8352941176470589,0.08756423432682425,436,497
100,0.8065268065268065,0.8645833333333334,0.07128141738772147,357,429
100,0.77,0.8846153846153846,0.06355757325629385,318,400
100,0.8326693227091634,0.9032258064516129,0.08606135474572782,424,502
100,0.7763975155279503,0.8181818181818182,0.05141916906622789,266,322
