data_variable_size,fdr,tpr,fpr,shd,nnz
10,0.36363636363636365,0.875,0.10810810810810811,4,11
10,0.0,1.0,0.0,0,9
10,0.2,1.0,0.09090909090909091,3,15
10,0.21428571428571427,1.0,0.08823529411764706,3,14
10,0.16666666666666666,1.0,0.025,1,6
10,0.25,1.0,0.12121212121212122,4,16
10,0.16666666666666666,1.0,0.1,3,18
10,0.2,1.0,0.05405405405405406,2,10
10,0.0,1.0,0.0,0,11
10,0.0,1.0,0.0,0,11
20,0.4,0.9230769230769231,0.04519774011299435,8,20
20,0.3548387096774194,1.0,0.06470588235294118,11,31
20,0.48484848484848486,1.0,0.09248554913294797,16,33
20,0.13043478260869565,1.0,0.01764705882352941,3,23
20,0.4,1.0,0.08284023668639054,14,35
20,0.41025641025641024,0.9583333333333334,0.0963855421686747,16,39
20,0.5357142857142857,1.0,0.0847457627118644,15,28
20,0.38095238095238093,0.8666666666666667,0.045714285714285714,9,21
20,0.4,1.0,0.06976744186046512,12,30
20,0.3953488372093023,0.9285714285714286,0.10493827160493827,18,43
30,0.5757575757575758,0.9545454545454546,0.14578005115089515,58,99
30,0.4722222222222222,1.0,0.08564231738035265,34,72
30,0.4897959183673469,1.0,0.05853658536585366,24,49
30,0.5571428571428572,1.0,0.09653465346534654,39,70
30,0.4642857142857143,0.967741935483871,0.06435643564356436,26,56
30,0.5555555555555556,0.9333333333333333,0.08641975308641975,35,63
30,0.5223880597014925,1.0,0.08684863523573201,35,67
30,0.6,1.0,0.08759124087591241,36,60
30,0.5303030303030303,0.8857142857142857,0.0875,36,66
30,0.5,0.875,0.06947890818858561,29,56
40,0.6825396825396826,0.975609756097561,0.11637347767253045,86,126
40,0.6595744680851063,1.0,0.08288770053475936,62,94
40,0.6144578313253012,0.9411764705882353,0.06836461126005362,53,83
40,0.6095238095238096,0.9761904761904762,0.08672086720867209,64,105
40,0.6698113207547169,1.0,0.0953020134228188,71,106
40,0.6448598130841121,0.95,0.09324324324324325,71,107
40,0.55,1.0,0.05913978494623656,44,80
40,0.7010309278350515,0.9666666666666667,0.09066666666666667,69,97
40,0.6239316239316239,1.0,0.09918478260869565,73,117
40,0.6829268292682927,0.9512195121951219,0.11366711772665765,86,123
50,0.7517241379310344,0.972972972972973,0.09175084175084175,109,145
50,0.7810945273631841,0.9565217391304348,0.13316369804919423,158,201
50,0.640625,1.0,0.06955046649703138,82,128
50,0.7287234042553191,0.9807692307692307,0.11679454390451834,137,188
50,0.68,0.96,0.08680851063829788,103,150
50,0.608,0.98,0.06468085106382979,77,125
50,0.7380952380952381,0.9361702127659575,0.10526315789473684,126,168
50,0.6964285714285714,0.9622641509433962,0.09982935153583618,119,168
50,0.7039473684210527,0.9782608695652174,0.090754877014419,107,152
50,0.6909090909090909,0.9444444444444444,0.063919259882254,76,110
60,0.8496732026143791,0.9019607843137255,0.15125072716695753,262,306
60,0.8029411764705883,0.9178082191780822,0.16087212728344136,276,340
60,0.792156862745098,0.9298245614035088,0.11792177466433158,203,255
60,0.8061224489795918,1.0,0.138353765323993,237,294
60,0.7214611872146118,0.953125,0.09261430246189918,158,219
