data_variable_size,fdr,tpr,fpr,shd,nnz
40,0.4647887323943662,0.926829268292683,0.044654939106901215,36,71
50,0.2553191489361702,0.9459459459459459,0.010101010101010102,14,47
50,0.532608695652174,0.9347826086956522,0.041560644614079725,52,92
50,0.43209876543209874,1.0,0.029686174724342665,35,81
50,0.5689655172413793,0.9615384615384616,0.056265984654731455,68,116
50,0.5154639175257731,0.94,0.0425531914893617,52,97
50,0.43373493975903615,0.94,0.030638297872340424,39,83
50,0.44155844155844154,0.9148936170212766,0.028862478777589132,38,77
50,0.34210526315789475,0.9433962264150944,0.02218430034129693,29,76
50,0.24561403508771928,0.9347826086956522,0.011874469889737066,16,57
50,0.36538461538461536,0.9166666666666666,0.0159798149705635,21,52
60,0.639344262295082,0.8627450980392157,0.04537521815008726,83,122
60,0.5802469135802469,0.9315068493150684,0.0553918680023571,99,162
60,0.49074074074074076,0.9649122807017544,0.030939871570344425,55,108
60,0.43434343434343436,0.9824561403508771,0.025102159953298307,44,99
60,0.4915254237288136,0.9375,0.03399765533411489,61,118
60,0.40816326530612246,0.90625,0.023446658851113716,45,98
60,0.5396825396825397,0.9830508474576272,0.03974284044418469,69,126
60,0.514018691588785,0.9285714285714286,0.03208868144690782,59,107
60,0.4725274725274725,0.9795918367346939,0.024985473561882625,44,91
60,0.4896551724137931,0.9024390243902439,0.04206161137440758,78,145
70,0.6507177033492823,0.9605263157894737,0.05814450619923044,136,209
70,0.5185185185185185,0.8904109589041096,0.029888983774551667,77,135
70,0.5147058823529411,0.9295774647887324,0.029863481228668942,74,136
70,0.6459627329192547,0.9661016949152542,0.044142614601018676,105,161
70,0.6,0.9552238805970149,0.04088586030664395,97,160
70,0.5107913669064749,0.9066666666666666,0.03034188034188034,77,139
70,0.5149253731343284,0.9154929577464789,0.029436860068259386,73,134
70,0.5714285714285714,0.875,0.023658639628221376,62,98
70,0.7038834951456311,0.9838709677419355,0.061623459413514665,145,206
70,0.5304347826086957,0.8571428571428571,0.025935374149659865,67,115
80,0.5408805031446541,0.9125,0.02792207792207792,92,159
80,0.7142857142857143,0.9,0.05844155844155844,188,252
80,0.6063829787234043,0.9135802469135802,0.03702500811951932,121,188
80,0.6268656716417911,0.9375,0.04090909090909091,130,201
80,0.7683923705722071,0.9239130434782609,0.09191655801825294,286,367
80,0.7125506072874493,0.8875,0.05714285714285714,182,247
80,0.7358490566037735,0.9438202247191011,0.07619667860631717,238,318
80,0.5956284153005464,0.9135802469135802,0.03540110425462813,115,183
80,0.612565445026178,0.925,0.037987012987012986,122,191
80,0.7053571428571429,0.9565217391304348,0.05111614364283403,161,224
90,0.801829268292683,0.8666666666666667,0.06692111959287532,270,328
90,0.7650429799426934,0.9761904761904762,0.06809487375669472,269,349
90,0.8073654390934845,0.9577464788732394,0.07244534824605998,287,353
90,0.8220551378446115,0.9594594594594594,0.08343932841516154,330,399
90,0.7567567567567568,0.9529411764705882,0.06428571428571428,256,333
90,0.81,0.9382716049382716,0.08256880733944955,329,400
90,0.7138263665594855,0.9468085106382979,0.05676297622091537,225,311
90,0.7242798353909465,0.9054054054054054,0.04477232256423302,183,243
90,0.7845744680851063,0.9418604651162791,0.07527430466955856,298,376
90,0.8310940499040307,0.9565217391304348,0.11065678507538973,435,521
100,0.7788461538461539,0.8846153846153846,0.06685926537350392,336,416
100,0.8016032064128257,0.8839285714285714,0.0826787928896238,411,499
100,0.7293729372937293,0.9010989010989011,0.04548260959045071,229,303
100,0.8158508158508159,0.9404761904761905,0.07192766132346896,353,429
100,0.8320754716981132,0.9270833333333334,0.09085290482076638,447,530
100,0.8571428571428571,0.8352941176470589,0.08756423432682425,436,497
100,0.8065268065268065,0.8645833333333334,0.07128141738772147,357,429
100,0.77,0.8846153846153846,0.06355757325629385,318,400
100,0.7905759162303665,0.8602150537634409,0.06217829936174593,312,382
100,0.7763975155279503,0.8181818181818182,0.05141916906622789,266,322
