data_variable_size,fdr,tpr,fpr,shd,nnz
10,0.36363636363636365,0.875,0.10810810810810811,4,11
10,0.18181818181818182,1.0,0.05555555555555555,2,11
10,0.2,1.0,0.09090909090909091,3,15
10,0.375,0.9090909090909091,0.17647058823529413,7,16
10,0.5,1.0,0.125,5,10
10,0.25,1.0,0.12121212121212122,4,16
10,0.4166666666666667,0.9333333333333333,0.3333333333333333,10,24
10,0.2,1.0,0.05405405405405406,2,10
10,0.3125,1.0,0.14705882352941177,5,16
10,0.26666666666666666,1.0,0.11764705882352941,4,15
20,0.5517241379310345,1.0,0.0903954802259887,16,29
20,0.2857142857142857,1.0,0.047058823529411764,8,28
20,0.5151515151515151,0.9411764705882353,0.09826589595375723,17,33
20,0.375,1.0,0.07058823529411765,12,32
20,0.4166666666666667,1.0,0.08875739644970414,15,36
20,0.30303030303030304,0.9583333333333334,0.060240963855421686,10,33
20,0.38095238095238093,1.0,0.04519774011299435,8,21
20,0.2631578947368421,0.9333333333333333,0.02857142857142857,5,19
20,0.25,1.0,0.03488372093023256,6,24
20,0.37209302325581395,0.9642857142857143,0.09876543209876543,17,43
30,0.4691358024691358,0.9772727272727273,0.09718670076726342,39,81
30,0.29411764705882354,0.9473684210526315,0.037783375314861464,17,51
30,0.48936170212765956,0.96,0.05609756097560976,24,47
30,0.5507246376811594,1.0,0.09405940594059406,38,69
30,0.5238095238095238,0.967741935483871,0.08168316831683169,33,63
30,0.5,1.0,0.07407407407407407,30,60
30,0.3469387755102041,1.0,0.04218362282878412,17,49
30,0.4888888888888889,0.9583333333333334,0.0535279805352798,22,45
30,0.4482758620689655,0.9142857142857143,0.065,27,58
30,0.5087719298245614,0.875,0.07196029776674938,30,57
40,0.6238532110091743,1.0,0.09201623815967523,68,109
40,0.6395348837209303,0.96875,0.07352941176470588,56,86
40,0.5571428571428572,0.9117647058823529,0.05227882037533512,41,70
40,0.5176470588235295,0.9761904761904762,0.05962059620596206,45,85
40,0.5952380952380952,0.9714285714285714,0.06711409395973154,50,84
40,0.6355140186915887,0.975,0.0918918918918919,69,107
40,0.5070422535211268,0.9722222222222222,0.04838709677419355,37,71
40,0.6375,0.9666666666666667,0.068,52,80
40,0.47619047619047616,1.0,0.05434782608695652,40,84
40,0.6272727272727273,1.0,0.09336941813261164,69,110
50,0.527027027027027,0.9459459459459459,0.03282828282828283,40,74
50,0.7396449704142012,0.9565217391304348,0.10602205258693809,127,169
50,0.6434108527131783,1.0,0.07039864291772689,83,129
50,0.6982248520710059,0.9807692307692307,0.10059676044330776,118,169
50,0.7142857142857143,0.96,0.10212765957446808,121,168
50,0.5789473684210527,0.96,0.05617021276595745,68,114
50,0.6101694915254238,0.9787234042553191,0.06112054329371817,73,118
50,0.6106870229007634,0.9622641509433962,0.06825938566552901,82,131
50,0.5268817204301075,0.9565217391304348,0.041560644614079725,49,93
50,0.5641025641025641,0.9444444444444444,0.03700588730025231,45,78
60,0.8025751072961373,0.9019607843137255,0.10878417684700407,190,233
60,0.70042194092827,0.9726027397260274,0.09781968179139658,168,237
60,0.6405228758169934,0.9649122807017544,0.057209573847051956,99,153
60,0.6041666666666666,1.0,0.050788091068301226,87,144
60,0.6701570680628273,0.984375,0.07502930832356389,128,191
60,0.6103896103896104,0.9375,0.05509964830011723,97,154
60,0.7289719626168224,0.9830508474576272,0.09117475160724722,157,214
60,0.6745562130177515,0.9821428571428571,0.06651108518086347,115,169
60,0.689873417721519,1.0,0.06333527019174898,109,158
60,0.6225490196078431,0.9390243902439024,0.07523696682464455,130,204
70,0.7781155015197568,0.9605263157894737,0.10944848225737494,256,329
70,0.6634146341463415,0.9452054794520548,0.05807002561912895,139,205
70,0.703862660944206,0.971830985915493,0.06996587030716724,165,233
70,0.759493670886076,0.9661016949152542,0.07640067911714771,181,237
70,0.7584905660377359,0.9552238805970149,0.08560477001703577,202,265
70,0.6618357487922706,0.9333333333333333,0.05854700854700855,139,207
70,0.6940639269406392,0.9436619718309859,0.06484641638225255,154,219
70,0.6875,0.9375,0.04182509505703422,100,144
70,0.8162650602409639,0.9838709677419355,0.11517212069698257,271,332
70,0.7083333333333334,0.8888888888888888,0.05782312925170068,140,192
80,0.6885245901639344,0.95,0.05454545454545454,170,244
80,0.8032345013477089,0.9125,0.09675324675324676,303,371
80,0.7279151943462897,0.9506172839506173,0.06690483923351738,210,283
80,0.7623456790123457,0.9625,0.0801948051948052,248,324
80,0.846286701208981,0.967391304347826,0.15971316818774445,490,579
80,0.7955182072829131,0.9125,0.09220779220779221,288,357
80,0.8101545253863135,0.9662921348314607,0.11950504721589059,369,453
