data_variable_size,fdr,tpr,fpr,shd,nnz
10,0.0,0.75,0.0,2,6
10,0.3181818181818182,1.0,0.23333333333333334,7,22
10,0.0,0.7777777777777778,0.0,2,7
10,0.1111111111111111,0.8888888888888888,0.027777777777777776,2,9
10,0.2727272727272727,0.8888888888888888,0.08333333333333333,4,11
10,0.3333333333333333,0.5454545454545454,0.08823529411764706,8,9
10,0.0,0.8571428571428571,0.0,1,6
10,0.0,0.8888888888888888,0.0,1,8
10,0.2,0.8888888888888888,0.05555555555555555,3,10
10,0.16666666666666666,0.7142857142857143,0.02631578947368421,3,6
20,0.42857142857142855,0.48,0.05454545454545454,22,21
20,0.20833333333333334,0.7916666666666666,0.030120481927710843,10,24
20,0.38461538461538464,0.8888888888888888,0.05813953488372093,12,26
20,0.2,0.5714285714285714,0.011363636363636364,8,10
20,0.4,0.6,0.047058823529411764,15,20
20,0.3,0.8235294117647058,0.03468208092485549,9,20
20,0.4230769230769231,0.9090909090909091,0.14012738853503184,23,52
20,0.1875,0.7222222222222222,0.01744186046511628,8,16
20,0.3333333333333333,0.8333333333333334,0.028089887640449437,7,15
20,0.0625,0.7894736842105263,0.005847953216374269,5,16
30,0.4067796610169492,0.9722222222222222,0.06015037593984962,25,59
30,0.26666666666666666,0.9166666666666666,0.03007518796992481,15,45
30,0.15384615384615385,0.88,0.00975609756097561,7,26
30,0.08,0.8518518518518519,0.004901960784313725,6,25
30,0.2727272727272727,0.7272727272727273,0.014527845036319613,11,22
30,0.18518518518518517,0.7333333333333333,0.012345679012345678,13,27
30,0.3333333333333333,0.7333333333333333,0.027160493827160494,18,33
30,0.11538461538461539,0.8518518518518519,0.007352941176470588,7,26
30,0.23333333333333334,0.8846153846153846,0.017114914425427872,10,30
30,0.19230769230769232,0.84,0.012195121951219513,9,26
40,0.3225806451612903,0.6774193548387096,0.01335113484646195,19,31
40,0.19230769230769232,0.8076923076923077,0.006631299734748011,10,26
40,0.27692307692307694,0.8703703703703703,0.024793388429752067,24,65
40,0.3,0.9130434782608695,0.02452316076294278,22,60
40,0.19148936170212766,0.8837209302325582,0.012211668928086838,14,47
40,0.1509433962264151,0.8333333333333334,0.011019283746556474,16,53
40,0.2727272727272727,0.8648648648648649,0.016150740242261104,17,44
40,0.16,0.6774193548387096,0.0053404539385847796,14,25
40,0.21875,0.6944444444444444,0.009408602150537635,18,32
40,0.2962962962962963,0.8444444444444444,0.021768707482993196,21,54
50,0.22727272727272727,0.7727272727272727,0.00846740050804403,19,44
50,0.11904761904761904,0.6981132075471698,0.004266211604095563,21,42
50,0.1836734693877551,0.8888888888888888,0.007627118644067797,14,49
50,0.22,0.75,0.00937766410912191,22,50
50,0.4383561643835616,0.82,0.02723404255319149,39,73
