data_variable_size,fdr,tpr,fpr,shd,nnz
10,0.0,0.75,0.0,2,6
10,0.25,1.0,0.16666666666666666,5,20
10,0.0,0.7777777777777778,0.0,2,7
10,0.0,0.5555555555555556,0.0,4,5
10,0.1111111111111111,0.8888888888888888,0.027777777777777776,2,9
10,0.14285714285714285,0.5454545454545454,0.029411764705882353,6,7
10,0.0,0.8571428571428571,0.0,1,6
10,0.0,0.8888888888888888,0.0,1,8
10,0.125,0.7777777777777778,0.027777777777777776,3,8
10,0.16666666666666666,0.7142857142857143,0.02631578947368421,3,6
20,0.35294117647058826,0.44,0.03636363636363636,20,17
20,0.05263157894736842,0.75,0.006024096385542169,7,19
20,0.21052631578947367,0.8333333333333334,0.023255813953488372,7,19
20,0.1111111111111111,0.5714285714285714,0.005681818181818182,7,9
20,0.16666666666666666,0.5,0.011764705882352941,12,12
20,0.13333333333333333,0.7647058823529411,0.011560693641618497,6,15
20,0.3181818181818182,0.9090909090909091,0.08917197452229299,16,44
20,0.07142857142857142,0.7222222222222222,0.005813953488372093,6,14
20,0.18181818181818182,0.75,0.011235955056179775,5,11
20,0.06666666666666667,0.7368421052631579,0.005847953216374269,6,15
30,0.3333333333333333,0.9444444444444444,0.042606516290726815,19,51
30,0.16216216216216217,0.8611111111111112,0.015037593984962405,11,37
30,0.09523809523809523,0.76,0.004878048780487805,8,21
30,0.043478260869565216,0.8148148148148148,0.0024509803921568627,6,23
30,0.23529411764705882,0.5909090909090909,0.009685230024213076,12,17
30,0.08695652173913043,0.7,0.0049382716049382715,11,23
30,0.2413793103448276,0.7333333333333333,0.01728395061728395,14,29
30,0.08333333333333333,0.8148148148148148,0.004901960784313725,7,24
30,0.041666666666666664,0.8846153846153846,0.0024449877750611247,4,24
30,0.045454545454545456,0.84,0.0024390243902439024,5,22
40,0.25925925925925924,0.6451612903225806,0.009345794392523364,17,27
40,0.045454545454545456,0.8076923076923077,0.001326259946949602,6,22
40,0.18518518518518517,0.8148148148148148,0.013774104683195593,19,54
40,0.16326530612244897,0.8913043478260869,0.010899182561307902,13,49
40,0.11627906976744186,0.8837209302325582,0.0067842605156037995,10,43
40,0.0425531914893617,0.8333333333333334,0.0027548209366391185,10,47
40,0.15789473684210525,0.8648648648648649,0.008075370121130552,11,38
40,0.047619047619047616,0.6451612903225806,0.0013351134846461949,12,21
40,0.038461538461538464,0.6944444444444444,0.0013440860215053765,12,26
40,0.075,0.8222222222222222,0.004081632653061225,11,40
50,0.10810810810810811,0.75,0.003386960203217612,14,37
50,0.0,0.6415094339622641,0.0,19,34
50,0.02564102564102564,0.8444444444444444,0.000847457627118644,8,39
50,0.13513513513513514,0.6153846153846154,0.004262574595055414,24,37
50,0.30357142857142855,0.78,0.01446808510638298,26,56
50,0.1694915254237288,0.765625,0.008613264427217916,24,59
50,0.0967741935483871,0.7368421052631579,0.002527379949452401,13,31
50,0.06666666666666667,0.8235294117647058,0.002555366269165247,12,45
50,0.10526315789473684,0.8947368421052632,0.005136986301369863,12,57
50,0.13157894736842105,0.7674418604651163,0.004230118443316413,15,38
60,0.12962962962962962,0.7230769230769231,0.004105571847507331,24,54
60,0.06896551724137931,0.8852459016393442,0.0023405500292568754,11,58
60,0.09259259259259259,0.7,0.0029411764705882353,25,54
60,0.09090909090909091,0.6779661016949152,0.0023378141437755697,23,44
60,0.0,0.7288135593220338,0.0,16,43
60,0.2840909090909091,0.9402985074626866,0.014679976512037582,28,88
60,0.18181818181818182,0.7142857142857143,0.005858230814294083,27,55
60,0.19047619047619047,0.8831168831168831,0.009450679267572357,25,84
60,0.02040816326530612,0.8135593220338984,0.0005844535359438924,12,49
60,0.10204081632653061,0.7586206896551724,0.0029205607476635513,18,49
70,0.14492753623188406,0.8082191780821918,0.004269854824935952,23,69
70,0.1323529411764706,0.7564102564102564,0.0038510911424903724,27,68
70,0.24,0.7702702702702703,0.007689021785561726,35,75
70,0.07894736842105263,0.6862745098039216,0.0012690355329949238,18,38
70,0.2,0.9491525423728814,0.005942275042444821,16,70
70,0.05,0.9344262295081968,0.001274426508071368,7,60
70,0.23076923076923078,0.8333333333333334,0.0076824583866837385,30,78
70,0.15476190476190477,0.8987341772151899,0.005565068493150685,21,84
70,0.2872340425531915,0.7790697674418605,0.011592958351223702,44,94
70,0.32038834951456313,0.8641975308641975,0.014138817480719794,44,103
80,0.06666666666666667,0.8333333333333334,0.001625487646293888,19,75
80,0.04477611940298507,0.7111111111111111,0.000977198697068404,29,67
80,0.11688311688311688,0.8095238095238095,0.002925877763328999,25,77
80,0.136986301369863,0.8181818181818182,0.003243593902043464,24,73
80,0.05263157894736842,0.8,0.0013029315960912053,22,76
80,0.12121212121212122,0.8405797101449275,0.002588159171789065,18,66
80,0.10909090909090909,0.7313432835820896,0.0019398642095053346,23,55
80,0.0963855421686747,0.8522727272727273,0.0026041666666666665,21,83
80,0.23,0.8461538461538461,0.007494297816878462,36,100
80,0.2,0.6111111111111112,0.003562176165803109,39,55
90,0.11494252873563218,0.8020833333333334,0.0025581990278843694,27,87
90,0.21100917431192662,0.9555555555555556,0.005874840357598978,27,109
90,0.18627450980392157,0.8645833333333334,0.004860578152980302,32,102
90,0.27586206896551724,0.6631578947368421,0.006138107416879796,55,87
90,0.12121212121212122,0.6590909090909091,0.0020423793719683433,38,66
90,0.06172839506172839,0.8260869565217391,0.001277791975466394,20,81
90,0.17647058823529413,0.7608695652173914,0.003833375926399182,37,85
90,0.13793103448275862,0.7575757575757576,0.0030721966205837174,33,87
100,0.1702127659574468,0.8571428571428571,0.0032928586128833093,27,94
100,0.07526881720430108,0.8113207547169812,0.001445086705202312,26,93
100,0.04,0.7741935483870968,0.0006176652254478073,24,75
100,0.15151515151515152,0.7924528301886793,0.003096614368290669,36,99
100,0.21367521367521367,0.8,0.005170630816959669,46,117
100,0.07317073170731707,0.8351648351648352,0.001234821979831241,21,82
100,0.21428571428571427,0.875,0.0043192102015631425,31,98
100,0.0392156862745098,0.8448275862068966,0.0008274720728175424,22,102
100,0.19658119658119658,0.8952380952380953,0.004747162022703818,32,117
