data_variable_size,fdr,tpr,fpr,shd,nnz
10,0.2,0.4,0.02857142857142857,6,5
10,0.16666666666666666,0.35714285714285715,0.03225806451612903,10,6
10,0.375,0.35714285714285715,0.0967741935483871,11,8
10,0.16666666666666666,0.5555555555555556,0.027777777777777776,5,6
10,0.0,0.4444444444444444,0.0,5,4
10,0.0,0.36363636363636365,0.0,7,4
10,0.16666666666666666,0.5555555555555556,0.027777777777777776,5,6
10,0.6666666666666666,0.13333333333333333,0.13333333333333333,16,6
10,0.6666666666666666,0.2,0.05,6,3
10,0.0,0.7,0.0,3,7
20,0.0,0.38095238095238093,0.0,13,8
20,0.4444444444444444,0.2777777777777778,0.023255813953488372,16,9
20,0.18181818181818182,0.5,0.011627906976744186,11,11
20,0.1875,0.4642857142857143,0.018518518518518517,18,16
20,0.18181818181818182,0.45,0.011764705882352941,12,11
20,0.0,0.5789473684210527,0.0,8,11
20,0.2857142857142857,0.4166666666666667,0.011235955056179775,8,7
20,0.2727272727272727,0.5333333333333333,0.017142857142857144,10,11
20,0.14285714285714285,0.3333333333333333,0.005813953488372093,13,7
20,0.125,0.4375,0.005747126436781609,10,8
30,0.1111111111111111,0.5333333333333333,0.0049382716049382715,16,18
30,0.34782608695652173,0.45454545454545453,0.01990049751243781,26,23
30,0.13636363636363635,0.6129032258064516,0.007425742574257425,15,22
30,0.21428571428571427,0.3793103448275862,0.007389162561576354,20,14
30,0.06666666666666667,0.4,0.0025,22,15
30,0.05555555555555555,0.6538461538461539,0.0024449877750611247,10,18
30,0.16666666666666666,0.38461538461538464,0.004889975550122249,18,12
30,0.125,0.3783783783783784,0.005025125628140704,25,16
30,0.058823529411764705,0.47058823529411764,0.0024937655860349127,19,17
30,0.2,0.46153846153846156,0.007334963325183374,17,15
40,0.30434782608695654,0.38095238095238093,0.009485094850948509,31,23
40,0.16666666666666666,0.5,0.005405405405405406,24,24
40,0.13333333333333333,0.38235294117647056,0.002680965147453083,22,15
40,0.22727272727272727,0.38636363636363635,0.006793478260869565,31,22
40,0.15384615384615385,0.5238095238095238,0.005420054200542005,23,26
40,0.3,0.3684210526315789,0.008086253369272238,29,20
40,0.32,0.3469387755102041,0.01094391244870041,38,25
40,0.04,0.5217391304347826,0.0013623978201634877,23,25
40,0.08,0.46938775510204084,0.0027359781121751026,28,25
40,0.14814814814814814,0.575,0.005405405405405406,21,27
50,0.15151515151515152,0.5714285714285714,0.004251700680272109,26,33
50,0.22580645161290322,0.47058823529411764,0.00596252129471891,34,31
50,0.15,0.53125,0.00516795865633075,36,40
50,0.08,0.48936170212765956,0.001697792869269949,26,25
50,0.0625,0.6122448979591837,0.0017006802721088435,21,32
50,0.06896551724137931,0.6,0.001694915254237288,20,29
50,0.3076923076923077,0.375,0.006796941376380629,36,26
50,0.20689655172413793,0.4791666666666667,0.005097706032285472,31,29
50,0.15384615384615385,0.46808510638297873,0.003395585738539898,28,26
50,0.17142857142857143,0.46774193548387094,0.005159071367153913,39,35
60,0.25806451612903225,0.3898305084745763,0.004675628287551139,41,31
60,0.14285714285714285,0.5806451612903226,0.00351288056206089,32,42
60,0.12121212121212122,0.5087719298245614,0.002335084646818447,32,33
60,0.18518518518518517,0.3333333333333333,0.0029342723004694834,49,27
60,0.07407407407407407,0.43859649122807015,0.0011675423234092236,33,27
60,0.16129032258064516,0.4482758620689655,0.0029205607476635513,35,31
60,0.10810810810810811,0.4925373134328358,0.002348796241926013,37,37
60,0.1951219512195122,0.4342105263157895,0.004722550177095631,51,41
60,0.2857142857142857,0.373134328358209,0.005871990604815032,51,35
60,0.16129032258064516,0.38235294117647056,0.002937720329024677,47,31
70,0.0975609756097561,0.4625,0.0017130620985010706,46,41
70,0.38,0.3924050632911392,0.008133561643835616,64,50
70,0.11428571428571428,0.4492753623188406,0.0017050298380221654,42,35
70,0.13636363636363635,0.4691358024691358,0.002570694087403599,48,44
70,0.1,0.5454545454545454,0.0017028522775649213,33,40
70,0.15384615384615385,0.4230769230769231,0.0025673940949935813,50,39
70,0.20408163265306123,0.4642857142857143,0.00429000429000429,54,49
70,0.11428571428571428,0.44285714285714284,0.0017057569296375266,43,35
70,0.2,0.4383561643835616,0.0034158838599487617,49,40
70,0.13513513513513514,0.45714285714285713,0.0021321961620469083,43,37
80,0.25,0.38823529411764707,0.0035772357723577236,62,44
80,0.1111111111111111,0.5263157894736842,0.001621271076523995,41,45
80,0.15555555555555556,0.48717948717948717,0.0022712524334847503,46,45
80,0.11320754716981132,0.5280898876404494,0.0019537609899055682,48,53
80,0.16279069767441862,0.41379310344827586,0.002277904328018223,57,43
80,0.1590909090909091,0.4457831325301205,0.0022749431264218393,53,44
80,0.18421052631578946,0.41333333333333333,0.00226904376012966,50,38
80,0.08888888888888889,0.5616438356164384,0.0012957563977972141,36,45
80,0.14893617021276595,0.5,0.0022727272727272726,45,47
80,0.13953488372093023,0.4625,0.001948051948051948,49,43
90,0.07547169811320754,0.5384615384615384,0.001021972406745018,46,53
90,0.14754098360655737,0.5252525252525253,0.002304147465437788,56,61
90,0.15789473684210525,0.45714285714285713,0.002307692307692308,65,57
90,0.03773584905660377,0.5368421052631579,0.0005115089514066496,45,53
90,0.17647058823529413,0.4666666666666667,0.0022988505747126436,57,51
90,0.15254237288135594,0.5319148936170213,0.002301201738685758,53,59
90,0.11627906976744186,0.475,0.0012738853503184713,46,43
90,0.18604651162790697,0.4268292682926829,0.002039255671679837,54,43
90,0.2037037037037037,0.5308641975308642,0.0028032619775739042,48,54
90,0.12,0.46808510638297873,0.001534134492457172,56,50
100,0.13157894736842105,0.39759036144578314,0.001027326895418122,55,38
100,0.31746031746031744,0.4725274725274725,0.004116073266104137,64,63
100,0.20967741935483872,0.5268817204301075,0.0026765493102738317,57,62
100,0.2602739726027397,0.46551724137931033,0.003930492345883326,79,73
100,0.08695652173913043,0.4883720930232558,0.0008223684210526315,48,46
100,0.06521739130434782,0.4942528735632184,0.0006169031462060457,47,46
100,0.14285714285714285,0.4375,0.001442109600329625,61,49
100,0.10909090909090909,0.48514851485148514,0.0012373685295937306,57,55
100,0.18309859154929578,0.5225225225225225,0.0026865054763380862,65,71
100,0.1568627450980392,0.45263157894736844,0.0016477857878475798,60,51
